avg_rating,rating_1,rating_2,rating_3,rating_4,rating_5,sentence
1.0,-1.0,1.0,1.0,1.0,3.0,Allow it to set fully according to the directions .
1.0,-2.0,1.0,2.0,2.0,2.0,"If neither works , your user profile is corrupt ."
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Should be interesting .
0.6,-2.0,0.0,1.0,2.0,2.0,There you can also get the complete manual and Automatic removal .
-0.6,-3.0,-1.0,-1.0,0.0,2.0,You have a purpose .
-0.6,-3.0,-1.0,-1.0,0.0,2.0,I do n't know what I would have done without it .
-1.0,-3.0,-1.0,-1.0,-1.0,1.0,"When the customer keeps on saying thank you , thank you , thank you ."
-1.2,-3.0,-3.0,-1.0,-1.0,2.0,do not use wood fiber products EVER on anything glass .
0.6,-2.0,1.0,1.0,1.0,2.0,"Next , fetch the explosives by grinding on the pipes ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,Ha ha ha that is so true ! ! ! !
-0.6,-1.0,-1.0,-1.0,0.0,0.0,They are free .
-0.8,-3.0,-2.0,-1.0,0.0,2.0,"But I do n't worry , as mine do n't breed ."
-0.6,-3.0,-2.0,-1.0,1.0,2.0,"It 's not the best tasting stuff , but I still eat it ."
0.2,-2.0,0.0,1.0,1.0,1.0,Congratulations on taking lessons .
1.2,1.0,1.0,1.0,1.0,2.0,And remember that root crops need less sunlight than above ground crops .
1.2,-1.0,0.0,2.0,2.0,3.0,The raptors avoid these predators through the power of flight .
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,"The ever tough big ten , ha ha ha ha ."
-0.4,-3.0,-1.0,0.0,1.0,1.0,"At the end of the pipe , jump and fly towards the USGA $ sign ."
-1.6,-3.0,-3.0,-3.0,0.0,1.0,I did n't say it is but its SUPPOSE to be that way !
0.4,-1.0,-1.0,1.0,1.0,2.0,Bad news is it will take years for them to mature and bear fruit .
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,try the royal Dalton web site
0.2,-1.0,-1.0,0.0,1.0,2.0,sounds like it could be the thrush some medications can cause this .
-0.6,-3.0,-3.0,-3.0,3.0,3.0,I ' d rather talk about food or boobs .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Great Thai food = Thai Tera on 6th street .
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,Just have another drink .
1.0,0.0,1.0,1.0,1.0,2.0,English is spoken in almost all tourist areas .
0.2,-2.0,-1.0,1.0,1.0,2.0,I am talking about not eating everytime you turn around .
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,"Just whatever you do , do n't lay waiting for it to pass anymore ."
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,She fancies you but wants you to make the first move ! ! !
1.4,0.0,1.0,2.0,2.0,2.0,"About 200 years ago , the Cherokee developed a written language of their own ."
-0.8,-3.0,-2.0,0.0,0.0,1.0,"You could also make jell - o molds with fruit , or dirt cake with pudding ."
1.0,-1.0,0.0,2.0,2.0,2.0,I also would look for another cooking site to join .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,I got a friend who got a Dog which nursing a cat .
1.0,-3.0,1.0,2.0,2.0,3.0,Il Duce : The question is not how far .
1.2,1.0,1.0,1.0,1.0,2.0,I heard recently that average starting salaries are down for this very reason .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,your ovulating some women bleed a little when ovulating relax its nothing
-0.6,-3.0,-1.0,-1.0,1.0,1.0,I mean RED .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,And they ARE allowed to marry .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,they are pretty old but still my favorites .
-1.2,-2.0,-2.0,-2.0,-2.0,2.0,I completely understand what you mean !
-1.4,-3.0,-3.0,-2.0,0.0,1.0,How dare you point your view at me .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,All the poop you eat during a days time .
-1.2,-2.0,-2.0,-1.0,-1.0,0.0,open windows and use a fan .
2.2,2.0,2.0,2.0,2.0,3.0,The laws form the basis for classical mechanics .
-0.4,-1.0,-1.0,-1.0,0.0,1.0,There is an enormous amount of pressure to be seen with the right guy .
-1.0,-3.0,-3.0,-1.0,0.0,2.0,It 's helped me tons over the years !
-0.4,-1.0,-1.0,0.0,0.0,0.0,But is it a lie if you fooled yourself into believing it ?
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,"Excercise burns cals , the more you burn , the more fat you burn !"
2.0,1.0,2.0,2.0,2.0,3.0,The French begin taking control of the cities of Vietnam within the British region .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,I wish it was day time !
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Ask one and find out !
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,If you do n't you ' ll regret it later ! ! !
0.4,-1.0,0.0,1.0,1.0,1.0,Hep C is a scary disease but a manageable one .
-0.4,-2.0,-1.0,0.0,0.0,1.0,"Cold water , then put some aloe on it ."
-0.8,-3.0,-3.0,0.0,1.0,1.0,( She was only afraid for the firs 2 months ) .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,my mom did n't let me until I was 15 ...
-0.2,-2.0,-1.0,-1.0,1.0,2.0,Answering questions in my dressing gown .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,That 's in Oakville though .
0.8,-1.0,0.0,1.0,2.0,2.0,Why do we have all those painful feelings ?
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,I ` ll chat with ya .
0.2,-2.0,-1.0,1.0,1.0,2.0,Congratulations and enjoy !
0.4,-2.0,0.0,0.0,2.0,2.0,Some cats can sleep as much as 20 hours in a 24-hour period .
0.8,0.0,0.0,1.0,1.0,2.0,You might need to create a new user profile for your browser .
0.6,-1.0,-1.0,1.0,1.0,3.0,Every animal can not see the same wavelengths light .
-0.4,-3.0,-1.0,0.0,0.0,2.0,You are speaking of Satan the devil .
-1.2,-2.0,-2.0,-1.0,-1.0,0.0,Look in the phone book .
0.6,-1.0,-1.0,1.0,2.0,2.0,Make sure they are all set to obtain automatic IP addresses .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Everyone is delt a poker hand .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,"lol , it 's that darn vacuum seal !"
-0.8,-2.0,-1.0,-1.0,-1.0,1.0,That is definitely one side of the story
-0.8,-3.0,-2.0,-1.0,0.0,2.0,"Love is patience , love is humor , love is all ."
0.4,-1.0,0.0,0.0,1.0,2.0,So the oil and defense companies can make money from war .
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,tell him everything you just said .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,yes - I heard they can do it in the Philippines
0.2,-1.0,0.0,0.0,1.0,1.0,Salvage material is worth what someone is willing to pay for it .
0.6,-1.0,0.0,1.0,1.0,2.0,"When we are through studying , we need to leave that environment ."
-0.4,-3.0,-1.0,0.0,1.0,1.0,I know you said that you have been to counselling before .
-1.4,-3.0,-3.0,-2.0,-1.0,2.0,"they are always good , never a dissappointment ."
0.6,-2.0,0.0,1.0,2.0,2.0,"We are each sinners , in different ways ."
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,Do that everyday with you around .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,that would offend everyone .
1.2,0.0,1.0,1.0,2.0,2.0,There is no Crane Lake Cellars .
0.2,-2.0,0.0,1.0,1.0,1.0,It truly depends on the individual .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,I guarantee you ' ll cry .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,"So , more details please ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,then i could too !
1.2,0.0,0.0,1.0,2.0,3.0,The first Clerks was in black and white .
-1.0,-3.0,-2.0,-2.0,0.0,2.0,Obviously she is not so concerned as to not fly to visit you .
0.6,-2.0,0.0,1.0,2.0,2.0,Combination of humor and gore appeals to fans of cartoonish horror .
0.0,-2.0,-2.0,1.0,1.0,2.0,Do n't forget the guest should also get a favor at their table .
0.0,-2.0,-1.0,0.0,1.0,2.0,Sorry I ca n't be of more help
-0.2,-2.0,-1.0,0.0,1.0,1.0,a 4 ohm speaker requires more power than a 2 ohm .
-1.0,-3.0,-2.0,-2.0,1.0,1.0,Unions are always cutting off their nose to spite their face .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,my badge went to I - Hop ...
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,he was a genius .
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,then i told her if we can go to the mall .
2.4,1.0,2.0,3.0,3.0,3.0,The attack comes after six months of covert US and South Vietnamese naval operations .
-0.6,-2.0,-1.0,0.0,0.0,0.0,FIRST you should educate yourself .
1.8,1.0,1.0,2.0,2.0,3.0,Place in the oven and roast for 10 minutes .
1.0,0.0,0.0,1.0,2.0,2.0,Slide doughnuts into the hot oil using a wide spatula .
0.8,-1.0,0.0,1.0,2.0,2.0,That would slow down your metabolism .
0.4,-2.0,-1.0,1.0,2.0,2.0,I do n't know Canadian laws or business practices .
1.8,1.0,1.0,2.0,2.0,3.0,This is the source of information provided to the traveling public .
-1.2,-2.0,-2.0,-1.0,-1.0,0.0,I would never back off though - would that make me the winner ?
0.6,0.0,0.0,0.0,1.0,2.0,What mark do I hope to leave on the world ?
-0.4,-2.0,-2.0,0.0,1.0,1.0,You can buy `` eco - cloths '' which you use to carefully wipe them .
-0.6,-3.0,-2.0,-1.0,1.0,2.0,It is just something some girls go through .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,And I would n't exactly call Iraq and Afghanistan `` harmless '' .
-0.4,-1.0,-1.0,-1.0,0.0,1.0,I studied abroad three times ( for free ) .
-1.0,-3.0,-2.0,-2.0,1.0,1.0,"My faovite quote for hard times is ... `` Remember , we all stumble ."
0.2,-2.0,-1.0,0.0,2.0,2.0,"Lady Madonna , children at your feet ."
0.4,-2.0,1.0,1.0,1.0,1.0,"Fuel requirements for American cars are 87 , 89 , 91 octane ."
0.2,-2.0,-1.0,0.0,2.0,2.0,My cats had the same exact condition .
1.2,0.0,0.0,1.0,2.0,3.0,Remove covers from litter boxes .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,the feeling is like ... like hevan ! ! ! ! ! !
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,I like you being naughty ; )
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,sounds hot to me
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,There we go !
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,Then two wrongs make a roundhouse kick to the face .
0.0,-2.0,0.0,0.0,1.0,1.0,The Great Door of the Great Beast . ''
1.4,-1.0,1.0,2.0,2.0,3.0,"Therefore , I would seek medical/counseling advice just in case ."
0.0,-2.0,-1.0,0.0,1.0,2.0,"Also check out Bubble Bobble , and any of the Sonic or Pokemon games ."
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Corduroy pillows : They ' re making headlines !
0.4,-2.0,0.0,0.0,2.0,2.0,Where I live both parents have to sign a consent form .
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,"winning lottery ticket , shop , shop = )"
2.4,1.0,2.0,3.0,3.0,3.0,Frequent trips to Europe made him conversant in German and French .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,"Go buy a weight scale , see how much you lost ."
-1.0,-3.0,-2.0,-1.0,0.0,1.0,Yes I would .
0.6,-2.0,0.0,0.0,2.0,3.0,Acquired Immuno Deficiency Syndrome
0.0,-2.0,-1.0,-1.0,2.0,2.0,Have him go for mental health on dissociative disorder .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,they eat leaves seeweed it depends on the turtle some eat other fish : )
1.2,0.0,1.0,1.0,2.0,2.0,FEMA is also not immediate assistance/emergency response .
-1.0,-3.0,-2.0,-1.0,0.0,1.0,Because that is what they believe .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,no it means ur bed is too short
-1.2,-3.0,-3.0,-3.0,1.0,2.0,Al Shiton and Assee Jackson are racists and anti - semites .
-2.4,-3.0,-3.0,-3.0,-3.0,0.0,you should start sinning to her .
-0.8,-2.0,-1.0,-1.0,0.0,0.0,bird seeds or even bird food .
-0.4,-2.0,-1.0,-1.0,0.0,2.0,fatigue or loss of energy nearly every day 7 .
-0.8,-1.0,-1.0,-1.0,-1.0,0.0,"yes , the new dollar coin is nice change"
1.4,0.0,1.0,2.0,2.0,2.0,You make a big presumtion that there is a heaven .
-2.4,-3.0,-3.0,-3.0,-3.0,0.0,the group CC BIT off of .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,this will actualy save them even more money and the world will not die ...
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Is that where I lost the wig ... .
0.2,-1.0,-1.0,0.0,1.0,2.0,Then you are going to have to cut back on calories .
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,the best is to go by what the manufacturer use ...
1.6,-1.0,1.0,2.0,3.0,3.0,"Cameron performs a full physical check on Lucy , including a vaginal exam ."
0.8,-3.0,1.0,2.0,2.0,2.0,"Once again , irresponsible advantage taken of the Constitution and it 's Amendments ."
-0.2,-2.0,-2.0,0.0,1.0,2.0,Conventional is also a turn off .
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,Just walk away !
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,are all repugnantkkklans as dumb as you ?
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,"We ' re virtual hands , but we count ."
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,Face That Ca n't Be Fogotten 51 .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,cute ... very cute
-1.0,-3.0,-3.0,-2.0,1.0,2.0,Just a partner or is she married to him ?
-1.0,-3.0,-2.0,-2.0,1.0,1.0,"Well , you got me on that one ..."
0.6,-2.0,0.0,1.0,1.0,3.0,Try these options first .
-0.6,-2.0,-1.0,-1.0,0.0,1.0,moreover you want to go to college .
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,Do what you want to do !
-1.0,-3.0,-2.0,-1.0,-1.0,2.0,As ATC you shouldnt have to worry about it .
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,Just try to stay in a combo for the entire run .
-0.2,-3.0,-1.0,0.0,1.0,2.0,I could n't control that .
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,I think that would be a good look !
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,Go play The Sims .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,It will look like you ' re trying to give twice as many gifts .
-1.0,-3.0,-2.0,-1.0,0.0,1.0,There really is no lower limit .
0.8,-1.0,1.0,1.0,1.0,2.0,It 's as simple as Customers AllCustomers = Customers . All ; FirstRepeater .
0.4,0.0,0.0,0.0,0.0,2.0,Add the chicken stock .
0.4,-2.0,-1.0,1.0,1.0,3.0,All of the saxophones in my H.S. jazz band play Yamaha Allegro Instruments .
0.0,-2.0,-1.0,-1.0,1.0,3.0,it made the stretch marks blend in with my natural skin color .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,It 's much easier too .
-0.2,-2.0,0.0,0.0,0.0,1.0,Did the doctor say exactly why ?
-0.6,-3.0,-1.0,0.0,0.0,1.0,"Google Maps , Google Earth http://maps.google.com/ http://earth.google.com/"
-0.2,-2.0,-1.0,0.0,1.0,1.0,Most stores are by request only .
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,bonham you motherfuckking moron .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,That WOULD be a WISE IDEA ! ! !
0.0,-2.0,0.0,0.0,1.0,1.0,"Yes , but you need to be invited by someone who has it ."
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,Well that 's one way you could look at it i guess .
-0.4,-3.0,0.0,0.0,0.0,1.0,that 's a stereotype .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,Why do some of the enemies look like that guy in the Tool video ?
-1.0,-2.0,-2.0,-2.0,-1.0,2.0,"Fashion , jeans , a more informal style of dress ."
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,"check with the doctor , they should know ."
-0.4,-1.0,-1.0,-1.0,0.0,1.0,Be honest and let him know what you are thinking .
-0.2,-2.0,-2.0,-1.0,1.0,3.0,i was put in a hospital and was suicidal and cutting .
1.6,0.0,1.0,2.0,2.0,3.0,Linus Yale invents the Yale lock or cylinder lock .
1.4,0.0,1.0,2.0,2.0,2.0,He was pronounced dead at 7:16 AM .
-1.2,-3.0,-2.0,-2.0,0.0,1.0,"Dogs will masturbate , as will horses ."
1.2,0.0,1.0,1.0,1.0,3.0,It was his task to take care of Jesus ' mother .
-0.6,-2.0,-2.0,-1.0,1.0,1.0,make sure the file type says mp3 .
0.0,-2.0,-1.0,0.0,1.0,2.0,Supplements like evening primrose can also help .
0.0,-2.0,-1.0,0.0,1.0,2.0,I would have it checked just to be safe .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,get shot or stabbed ?
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,politics screw everyone ! ! !
0.4,-2.0,-1.0,1.0,2.0,2.0,"Mussolini called his Fascist Italy , the `` corporate state '' ."
-1.2,-2.0,-1.0,-1.0,-1.0,-1.0,if you like him go for it and do n't listen to your brothers .
0.6,-1.0,-1.0,1.0,1.0,3.0,Roll 15 balls into 15 six - inch ropes to make broomstick handles .
-0.2,-1.0,-1.0,-1.0,0.0,2.0,I think you should go for a church wedding .
1.4,-1.0,1.0,2.0,2.0,3.0,"In order to get the job done , everyone has to work together ."
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,"if anything , you should be coming out on the better end that way ."
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,"This House , Tracie Spencer 46 ."
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,It 's sort of complicated .
0.8,-2.0,1.0,1.0,2.0,2.0,What are you wanting to know ?
0.4,-2.0,-1.0,1.0,2.0,2.0,Carrot cake is not a good choice for small kids .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,"Special Edition , definitely , for sure , one of a kind ! !"
1.4,1.0,1.0,1.0,1.0,3.0,"Today , there is still room for improvement ."
-1.8,-3.0,-3.0,-1.0,-1.0,-1.0,You want A 's .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,Infernape - The best one I ' ve seen so far .
-1.2,-3.0,-2.0,-2.0,-1.0,2.0,# Chuck Norris was what Willis was talkin ' about .
0.8,-1.0,0.0,1.0,1.0,3.0,Enjoy your life elsewhere .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,No less to you now than the mastodon then .
-1.0,-2.0,-2.0,-2.0,0.0,1.0,Do the two of you want to spend the rest of your lives together ?
-1.6,-2.0,-2.0,-2.0,-2.0,0.0,I love his movies .
-0.4,-1.0,-1.0,-1.0,0.0,1.0,It seems to be as if they are in the same place everytime .
-0.2,-2.0,-1.0,0.0,0.0,2.0,A lot of people do that .
0.2,-2.0,-1.0,1.0,1.0,2.0,We only give the best for what belongs to God .
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,Easiest way is to get on the pill .
-1.0,-3.0,-2.0,-1.0,0.0,1.0,She is fine - do not worry .
-0.2,-2.0,-1.0,0.0,1.0,1.0,I had no peace in my heart .
0.2,-2.0,0.0,1.0,1.0,1.0,I started wearing make - up in the 5th grade .
-0.4,-2.0,-1.0,-1.0,1.0,1.0,"The idea is to keep it simple , simple , simple but yet elegant ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,wow sounds awful ... u sound ugly ... use a house iron
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,you have to go with the Trolley -- B ... .
1.8,1.0,2.0,2.0,2.0,2.0,That was the U.S. name for the organization headed in England by Crowley .
1.0,-1.0,1.0,1.0,2.0,2.0,So he had managed to accrue many personal contacts .
-0.6,-2.0,-1.0,-1.0,0.0,1.0,Just do the eaten amount divided by the whale 's weight .
-1.2,-3.0,-2.0,-2.0,-1.0,2.0,Just because she 's got no more word in her lexicon .
0.6,-1.0,1.0,1.0,1.0,1.0,"-LCB- The Original Buddha , Shakyamuni , is not portrayed in this way -RCB-"
-1.0,-3.0,-1.0,-1.0,0.0,0.0,Sounds like all you want are gifts .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,then serve ... ... ... enjoy ! ! ! ! ! ! ! !
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,crumbs from lunch ?
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,"I have one , I love it ."
-1.6,-3.0,-3.0,-3.0,-1.0,2.0,"He already knows you like him , Its his time to make the move ."
-1.2,-2.0,-2.0,-1.0,-1.0,0.0,Just eat half of what you normally eat .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,I would get the modified choke if I were you .
-0.8,-3.0,-1.0,-1.0,0.0,1.0,It will only lead to trouble .
0.4,-2.0,0.0,1.0,1.0,2.0,Though it does get tiring after a couple of nights .
-1.0,-2.0,-1.0,-1.0,-1.0,0.0,I am both .
0.4,-1.0,0.0,1.0,1.0,1.0,Males have longer spurs than do the females .
0.6,-1.0,0.0,1.0,1.0,2.0,Planning a wedding is tiring and costly .
-0.6,-3.0,-1.0,-1.0,-1.0,3.0,who will envy you of your less troubled life .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,representing the bad * * * NC !
-0.2,-2.0,-2.0,0.0,1.0,2.0,but i do not know how many are being made
1.6,0.0,2.0,2.0,2.0,2.0,The most important of these is its enriched product mix .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,"( Sorry , I just had to write that ."
0.6,-1.0,0.0,1.0,1.0,2.0,He quit 5 years ago and has had no relapses .
-1.2,-3.0,-2.0,-2.0,0.0,1.0,"This is what I feel , then upto you ."
1.2,-2.0,1.0,1.0,3.0,3.0,1862 Dr. Richard Gatling patents the machine gun .
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,lysol ... kills all germs and yucky stuff ! !
1.0,-1.0,0.0,1.0,2.0,3.0,Good luck and I wish you the best !
2.0,1.0,2.0,2.0,2.0,3.0,This plan is designed so you achieve the best possible asthma control .
-0.4,-2.0,-1.0,0.0,0.0,1.0,otherwise call your dentist .
2.4,2.0,2.0,2.0,3.0,3.0,The horizontal component of 185N is 185 cos 25 = 167.7 N .
0.6,-1.0,0.0,1.0,1.0,2.0,My kids make decorations every year .
-2.2,-3.0,-3.0,-3.0,-3.0,1.0,Your not even suspostu work 10 minutes without pay .
-0.4,-2.0,-2.0,-1.0,1.0,2.0,Although there is not much evidence of women doing it until more recent history .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,"Still , give us a vote eh ?"
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,you need to provide full links to do so Bri
1.2,0.0,0.0,1.0,2.0,3.0,Prepaid credit cards are actually a savings account and do not count as credit .
-2.0,-3.0,-3.0,-3.0,-2.0,1.0,"I ' m Bisexual , and He has me as one of His ."
-0.4,-3.0,-1.0,-1.0,1.0,2.0,World 's Longest Palindrome ?
-0.6,-3.0,-1.0,0.0,0.0,1.0,I ' m in the process of shipping my dog from Italy to the US .
0.2,-1.0,-1.0,0.0,1.0,2.0,India and Pakistaan over Kashmir .
-0.2,-2.0,-1.0,0.0,1.0,1.0,call your doctor immediately ...
-1.0,-3.0,-3.0,-1.0,0.0,2.0,"If he likes you , good ."
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,tell her parents .
1.8,0.0,1.0,2.0,3.0,3.0,"To change the DVD region , follow these steps : 1 ."
0.2,-2.0,-1.0,-1.0,2.0,3.0,"I have no clue , greed ?"
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,do n't watch it
1.6,0.0,1.0,1.0,3.0,3.0,He also was interested in procuring handguns and missiles .
1.0,0.0,1.0,1.0,1.0,2.0,Introduce the new food over about a week and a half .
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,But I did n't have the nerve .
-0.8,-3.0,-1.0,-1.0,-1.0,2.0,"again , Getty Lee ."
-1.4,-2.0,-2.0,-2.0,-2.0,1.0,It is not as bad as getting a root canal .
-0.4,-2.0,-2.0,0.0,1.0,1.0,I slid across all 4 lanes backwards and ran into a fence .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,So there is no clear - cut answer .
0.4,-3.0,0.0,0.0,2.0,3.0,You can buy a toner to even out the colour .
-0.4,-3.0,-1.0,0.0,1.0,1.0,It sounds like you are loosing fuel pressure somewhere for some reason .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Not big church wedding .
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,"Hello , First ... Congrats on your new lovebirds !"
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,"depents where your from , usa , europe , japan , china ?"
-0.4,-2.0,-1.0,0.0,0.0,1.0,You want your heart rate to go up .
-1.0,-3.0,-2.0,-1.0,-1.0,2.0,That will catch keyloggers .
-0.6,-3.0,-2.0,0.0,1.0,1.0,I love the naughty babes .
-1.0,-3.0,-1.0,-1.0,-1.0,1.0,maybe you should quit playing games as well .
-0.8,-3.0,-1.0,-1.0,0.0,1.0,This is the flip side to the potluck idea .
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,Better Late than never .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,I buy wal mart frames !
0.2,-2.0,0.0,0.0,1.0,2.0,It is simple and really cute .
1.2,-2.0,1.0,2.0,2.0,3.0,1951 - Truman authorizes $ 150 million in French support .
-1.0,-3.0,-3.0,-1.0,1.0,1.0,It really is n't that expensive to have it done .
-0.2,-2.0,-1.0,0.0,0.0,2.0,But be aware of the hot attitude and short temper .
-0.2,-3.0,-2.0,1.0,1.0,2.0,What 's going on in Iraq and Afghanistan have religeous implications .
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,"Hi there , Take one step at a time ."
-0.2,-3.0,-1.0,0.0,1.0,2.0,I do n't understand the incomplete sentence .
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,take the back roads
-1.2,-3.0,-3.0,-1.0,-1.0,2.0,"I tried uninstalling yahoo and re - installing it , no luck ."
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,I know they are clean that way ! !
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,"no , your nails grow faster"
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,i stopped a few meters away from it .
2.0,1.0,1.0,2.0,3.0,3.0,Mucous patches may also appear on the genitals or in the mouth .
-0.8,-3.0,-1.0,-1.0,-1.0,2.0,I have had this problem all my life .
